,Date,Open
0,2018-07-11 20:00:00,0.9952550517729623
1,2018-07-12 20:00:00,0.9989299870110314
2,2018-07-13 20:00:00,1.0025627092276945
3,2018-07-14 20:00:00,0.9961127455417479
4,2018-07-15 20:00:00,0.9966203074445428
5,2018-07-16 20:00:00,0.9982673172856467
6,2018-07-17 20:00:00,0.9915644252298934
7,2018-07-18 20:00:00,0.9829482896640209
8,2018-07-19 20:00:00,0.9893704709013511
9,2018-07-20 20:00:00,0.999425978400996
10,2018-07-21 20:00:00,0.9916671906933854
11,2018-07-22 20:00:00,0.9928103498280096
12,2018-07-23 20:00:00,0.9959879451216965
13,2018-07-24 20:00:00,0.9917431113759164
14,2018-07-25 20:00:00,0.99216900454482
15,2018-07-26 20:00:00,0.9969275599287486
16,2018-07-27 20:00:00,0.9963263508794029
17,2018-07-28 20:00:00,0.9989619953416103
18,2018-07-29 20:00:00,0.993939545766513
19,2018-07-30 20:00:00,0.9985039091934091
20,2018-07-31 20:00:00,0.9987981603291672
21,2018-08-01 20:00:00,1.0053607280133319
22,2018-08-02 20:00:00,1.0027841346208288
23,2018-08-03 20:00:00,0.998565228786138
24,2018-08-04 20:00:00,0.9998231199036327
25,2018-08-05 20:00:00,1.0014240372830425
26,2018-08-06 20:00:00,0.9990104776133425
27,2018-08-07 20:00:00,1.001659277298224
28,2018-08-08 20:00:00,1.0007976373383776
29,2018-08-09 20:00:00,0.9967422254404265
30,2018-08-10 20:00:00,1.0002923852756156
31,2018-08-11 20:00:00,1.0005106984425545
32,2018-08-12 20:00:00,1.0000127959952265
33,2018-08-13 20:00:00,1.0015959619659096
34,2018-08-14 20:00:00,1.002349907410125
35,2018-08-15 20:00:00,1.0009079780955852
36,2018-08-16 20:00:00,1.00173765289447
37,2018-08-17 20:00:00,1.0012618526689607
38,2018-08-18 20:00:00,1.0009040320865654
39,2018-08-19 20:00:00,0.9980683916705182
40,2018-08-20 20:00:00,0.996021752772271
41,2018-08-21 20:00:00,1.0001172980774724
42,2018-08-22 20:00:00,1.004092020752512
43,2018-08-23 20:00:00,1.000072610830965
44,2018-08-24 20:00:00,1.0013564973571498
45,2018-08-25 20:00:00,1.000909026794196
46,2018-08-26 20:00:00,1.0029495988421873
47,2018-08-27 20:00:00,1.0025297587456776
48,2018-08-28 20:00:00,1.0003244916617542
49,2018-08-29 20:00:00,1.0019602921416382
50,2018-08-30 20:00:00,1.0048043697397933
51,2018-08-31 20:00:00,1.0003561435692945
52,2018-09-01 20:00:00,1.0023578469611296
53,2018-09-02 20:00:00,1.0027166896643445
54,2018-09-03 20:00:00,1.002543535347902
55,2018-09-04 20:00:00,1.0022133274107499
56,2018-09-05 20:00:00,1.0136909217812269
57,2018-09-06 20:00:00,1.0008645252367316
58,2018-09-07 20:00:00,1.0032939517674426
59,2018-09-08 20:00:00,1.0022491788344197
60,2018-09-09 20:00:00,1.0035356575035175
61,2018-09-10 20:00:00,1.0013809663102295
62,2018-09-11 20:00:00,1.0008060046699259
63,2018-09-12 20:00:00,1.0004871879519723
64,2018-09-13 20:00:00,1.0010133621405286
65,2018-09-14 20:00:00,1.0023364775313208
66,2018-09-15 20:00:00,1.002503219595142
67,2018-09-16 20:00:00,1.0032038769173803
68,2018-09-17 20:00:00,1.014289338788311
69,2018-09-18 20:00:00,1.0037356179597883
70,2018-09-19 20:00:00,1.0036371585469515
71,2018-09-20 20:00:00,1.0019348506899637
72,2018-09-21 20:00:00,1.000416096188867
73,2018-09-22 20:00:00,1.0052971669183846
74,2018-09-23 20:00:00,1.0015249637651655
75,2018-09-24 20:00:00,1.0008837669549948
76,2018-09-25 20:00:00,0.9990372425983116
77,2018-09-26 20:00:00,1.0025119091142343
78,2018-09-27 20:00:00,1.003318921375406
79,2018-09-28 20:00:00,1.001498857704444
80,2018-09-29 20:00:00,1.0044988337100493
81,2018-09-30 20:00:00,1.004985127339783
82,2018-10-01 20:00:00,1.0053870991540503
83,2018-10-02 20:00:00,1.0110424021526598
84,2018-10-03 20:00:00,1.0163881785467372
85,2018-10-04 20:00:00,1.0056450719296872
86,2018-10-05 20:00:00,1.003525323768473
87,2018-10-06 20:00:00,1.0051282327755209
88,2018-10-07 20:00:00,1.0051940212858592
89,2018-10-08 20:00:00,1.0045010802097287
90,2018-10-09 20:00:00,1.0069207774704418
91,2018-10-10 20:00:00,1.0101708651039052
92,2018-10-11 20:00:00,1.0277060398537834
