,Date,Open
0,2022-05-01 20:00:00,0.9988643715924871
1,2022-05-02 20:00:00,0.9988643715924871
2,2022-05-03 20:00:00,0.9987659198442063
3,2022-05-04 20:00:00,1.0032564138134858
4,2022-05-05 20:00:00,1.004409975061392
5,2022-05-06 20:00:00,1.0032696543171329
6,2022-05-07 20:00:00,1.003741502183865
7,2022-05-08 20:00:00,1.002189771220117
8,2022-05-09 20:00:00,1.0012869816230952
9,2022-05-10 20:00:00,1.001913173355825
10,2022-05-11 20:00:00,0.9910992001334045
11,2022-05-12 20:00:00,0.9958249132393329
12,2022-05-13 20:00:00,1.0002240604783224
13,2022-05-14 20:00:00,1.0022167377039168
14,2022-05-15 20:00:00,1.0009024782214262
15,2022-05-16 20:00:00,1.004499632475105
16,2022-05-17 20:00:00,1.002314380252317
17,2022-05-18 20:00:00,1.0024937290140274
18,2022-05-19 20:00:00,1.0031887395434345
19,2022-05-20 20:00:00,1.002109870474037
20,2022-05-21 20:00:00,1.0023067184778327
21,2022-05-22 20:00:00,1.0020392540710985
22,2022-05-23 20:00:00,1.0017985991839056
23,2022-05-24 20:00:00,1.0006258090897324
24,2022-05-25 20:00:00,1.0017606142704785
25,2022-05-26 20:00:00,1.0016556170812336
26,2022-05-27 20:00:00,1.0014657662694744
27,2022-05-28 20:00:00,1.00232193165839
28,2022-05-29 20:00:00,1.0022095078691475
29,2022-05-30 20:00:00,1.000980326208247
30,2022-05-31 20:00:00,1.0008319832239432
31,2022-06-01 20:00:00,1.0005725200298041
32,2022-06-02 20:00:00,1.0002799725655713
33,2022-06-03 20:00:00,1.0019311443334946
34,2022-06-04 20:00:00,1.001719396519173
35,2022-06-05 20:00:00,1.0003498008874094
36,2022-06-06 20:00:00,1.000381853999721
37,2022-06-07 20:00:00,0.9999063712035166
38,2022-06-08 20:00:00,1.000573074699669
39,2022-06-09 20:00:00,1.0005661780530475
40,2022-06-10 20:00:00,1.001191388116681
41,2022-06-11 20:00:00,1.0004524000070645
42,2022-06-12 20:00:00,1.002166978274172
43,2022-06-13 20:00:00,0.9919711089407965
44,2022-06-14 20:00:00,0.9787059304258279
45,2022-06-15 20:00:00,0.9776020606212396
46,2022-06-16 20:00:00,0.9729888834784399
47,2022-06-17 20:00:00,0.978823820982951
48,2022-06-18 20:00:00,0.9646105202473415
49,2022-06-19 20:00:00,0.9637897778138038
50,2022-06-20 20:00:00,0.9622230359348952
51,2022-06-21 20:00:00,0.9739669626639011
52,2022-06-22 20:00:00,0.9771518758898812
53,2022-06-23 20:00:00,0.978864692099117
54,2022-06-24 20:00:00,0.9782339359946222
55,2022-06-25 20:00:00,0.9789507712883059
56,2022-06-26 20:00:00,0.9838797654927783
57,2022-06-27 20:00:00,0.986708154830482
58,2022-06-28 20:00:00,0.990411617384263
59,2022-06-29 20:00:00,0.9935166470591705
60,2022-06-30 20:00:00,0.9792510872427145
61,2022-07-01 20:00:00,0.9931340793416483
62,2022-07-02 20:00:00,0.9917112850918779
63,2022-07-03 20:00:00,0.99155051968739
64,2022-07-04 20:00:00,0.9925084044424081
65,2022-07-05 20:00:00,0.9934587971880222
66,2022-07-06 20:00:00,0.9938719841619421
67,2022-07-07 20:00:00,0.9926434958896577
68,2022-07-08 20:00:00,0.999836311089123
69,2022-07-09 20:00:00,0.9970374493673122
70,2022-07-10 20:00:00,0.996501198868599
71,2022-07-11 20:00:00,0.9945655245332076
72,2022-07-12 20:00:00,0.9988603478233723
73,2022-07-13 20:00:00,0.9958333279047892
74,2022-07-14 20:00:00,0.9960854117889915
75,2022-07-15 20:00:00,0.9943832023330119
76,2022-07-16 20:00:00,0.996706619139698
77,2022-07-17 20:00:00,0.9961912410332976
78,2022-07-18 20:00:00,0.9969641023965068
79,2022-07-19 20:00:00,0.9958899920975236
80,2022-07-20 20:00:00,0.9923429304396539
81,2022-07-21 20:00:00,0.9968601125848282
82,2022-07-22 20:00:00,0.9978573561031744
83,2022-07-23 20:00:00,0.9987500483759155
84,2022-07-24 20:00:00,0.997465913214819
85,2022-07-25 20:00:00,0.9990895070691704
86,2022-07-26 20:00:00,1.0007493961872251
87,2022-07-27 20:00:00,0.9979800213634688
